CODE,DESCRIPTION,IP_SRVC_CTG_SHORT,OP_SRVC_CTG_SHORT,PH_SRVC_CTG_SHORT
75574,Imaging/Radiology,,RDLG,RDLG
75600,Imaging/Radiology,,RDLG,RDLG
75605,Imaging/Radiology,,RDLG,RDLG
75625,Imaging/Radiology,,RDLG,RDLG
75630,Imaging/Radiology,,RDLG,RDLG
75635,Imaging/Radiology,,RDLG,RDLG
75658,Imaging/Radiology,,RDLG,RDLG
75705,Imaging/Radiology,,RDLG,RDLG
75710,Imaging/Radiology,,RDLG,RDLG
75716,Imaging/Radiology,,RDLG,RDLG
75726,Imaging/Radiology,,RDLG,RDLG
75731,Imaging/Radiology,,RDLG,RDLG
75733,Imaging/Radiology,,RDLG,RDLG
75736,Imaging/Radiology,,RDLG,RDLG
75741,Imaging/Radiology,,RDLG,RDLG
75743,Imaging/Radiology,,RDLG,RDLG
75746,Imaging/Radiology,,RDLG,RDLG
75756,Imaging/Radiology,,RDLG,RDLG
75774,Imaging/Radiology,,RDLG,RDLG
75790,Imaging/Radiology,,RDLG,RDLG
75791,Imaging/Radiology,,RDLG,RDLG
75801,Imaging/Radiology,,RDLG,RDLG
75803,Imaging/Radiology,,RDLG,RDLG
75805,Imaging/Radiology,,RDLG,RDLG
75807,Imaging/Radiology,,RDLG,RDLG
75809,Imaging/Radiology,,RDLG,RDLG
75810,Imaging/Radiology,,RDLG,RDLG
75820,Imaging/Radiology,,RDLG,RDLG
75822,Imaging/Radiology,,RDLG,RDLG
75825,Imaging/Radiology,,RDLG,RDLG
75827,Imaging/Radiology,,RDLG,RDLG
75831,Imaging/Radiology,,RDLG,RDLG
75833,Imaging/Radiology,,RDLG,RDLG
75840,Imaging/Radiology,,RDLG,RDLG
75842,Imaging/Radiology,,RDLG,RDLG
75860,Imaging/Radiology,,RDLG,RDLG
75870,Imaging/Radiology,,RDLG,RDLG
75872,Imaging/Radiology,,RDLG,RDLG
75880,Imaging/Radiology,,RDLG,RDLG
75885,Imaging/Radiology,,RDLG,RDLG
75887,Imaging/Radiology,,RDLG,RDLG
75889,Imaging/Radiology,,RDLG,RDLG
75891,Imaging/Radiology,,RDLG,RDLG
75893,Imaging/Radiology,,RDLG,RDLG
75894,Imaging/Radiology,,RDLG,RDLG
75896,Imaging/Radiology,,RDLG,RDLG
75898,Imaging/Radiology,,RDLG,RDLG
75901,Imaging/Radiology,,RDLG,RDLG
75902,Imaging/Radiology,,RDLG,RDLG
75945,Imaging/Radiology,,RDLG,RDLG
75952,Imaging/Radiology,,RDLG,RDLG
75953,Imaging/Radiology,,RDLG,RDLG
75954,Imaging/Radiology,,RDLG,RDLG
75956,Imaging/Radiology,,RDLG,RDLG
75957,Imaging/Radiology,,RDLG,RDLG
75958,Imaging/Radiology,,RDLG,RDLG
75959,Imaging/Radiology,,RDLG,RDLG
75962,Imaging/Radiology,,RDLG,RDLG
75964,Imaging/Radiology,,RDLG,RDLG
75966,Imaging/Radiology,,RDLG,RDLG
75968,Imaging/Radiology,,RDLG,RDLG
75970,Imaging/Radiology,,RDLG,RDLG
75978,Imaging/Radiology,,RDLG,RDLG
75984,Imaging/Radiology,,RDLG,RDLG
75989,Imaging/Radiology,,RDLG,RDLG
76000,Imaging/Radiology,,RDLG,RDLG
76001,Imaging/Radiology,,RDLG,RDLG
76003,Imaging/Radiology,,RDLG,RDLG
76005,Imaging/Radiology,,RDLG,RDLG
76010,Imaging/Radiology,,RDLG,RDLG
76066,Imaging/Radiology,,RDLG,RDLG
76075,Imaging/Radiology,,RDLG,RDLG
76077,Imaging/Radiology,,RDLG,RDLG
76080,Imaging/Radiology,,RDLG,RDLG
76091,Imaging/Radiology,,RDLG,RDLG
76092,Imaging/Radiology,,RDLG,RDLG
76095,Imaging/Radiology,,RDLG,RDLG
76098,Imaging/Radiology,,RDLG,RDLG
76100,Imaging/Radiology,,RDLG,RDLG
76101,Imaging/Radiology,,RDLG,RDLG
76102,Imaging/Radiology,,RDLG,RDLG
76120,Imaging/Radiology,,RDLG,RDLG
76125,Imaging/Radiology,,RDLG,RDLG
76140,Imaging/Radiology,,RDLG,RDLG
76350,Imaging/Radiology,,RDLG,RDLG
76360,Imaging/Radiology,,RDLG,RDLG
76362,Imaging/Radiology,,RDLG,RDLG
76375,Imaging/Radiology,,RDLG,RDLG
76376,Imaging/Radiology,,RDLG,RDLG
76377,Imaging/Radiology,,RDLG,RDLG
76380,Imaging/Radiology,,RDLG,RDLG
76390,Imaging/Radiology,,RDLG,RDLG
76496,Imaging/Radiology,,RDLG,RDLG
76497,Imaging/Radiology,,RDLG,RDLG
76498,Imaging/Radiology,,RDLG,RDLG
76499,Imaging/Radiology,,RDLG,RDLG
76506,Imaging/Radiology,,RDLG,RDLG
76510,Imaging/Radiology,,RDLG,RDLG
76511,Imaging/Radiology,,RDLG,RDLG
76512,Imaging/Radiology,,RDLG,RDLG
76513,Imaging/Radiology,,RDLG,RDLG
76514,Imaging/Radiology,,RDLG,RDLG
76516,Imaging/Radiology,,RDLG,RDLG
76519,Imaging/Radiology,,RDLG,RDLG
76529,Imaging/Radiology,,RDLG,RDLG
76536,Imaging/Radiology,,RDLG,RDLG
76604,Imaging/Radiology,,RDLG,RDLG
76641,Imaging/Radiology,,RDLG,RDLG
76642,Imaging/Radiology,,RDLG,RDLG
76645,Imaging/Radiology,,RDLG,RDLG
76700,Imaging/Radiology,,RDLG,RDLG
76705,Imaging/Radiology,,RDLG,RDLG
76706,Imaging/Radiology,,RDLG,RDLG
76770,Imaging/Radiology,,RDLG,RDLG
76775,Imaging/Radiology,,RDLG,RDLG
76776,Imaging/Radiology,,RDLG,RDLG
76800,Imaging/Radiology,,RDLG,RDLG
76801,Imaging/Radiology,,RDLG,RDLG
76802,Imaging/Radiology,,RDLG,RDLG
76805,Imaging/Radiology,,RDLG,RDLG
76810,Imaging/Radiology,,RDLG,RDLG
76811,Imaging/Radiology,,RDLG,RDLG
76812,Imaging/Radiology,,RDLG,RDLG
76813,Imaging/Radiology,,RDLG,RDLG
76814,Imaging/Radiology,,RDLG,RDLG
76815,Imaging/Radiology,,RDLG,RDLG
76816,Imaging/Radiology,,RDLG,RDLG
76817,Imaging/Radiology,,RDLG,RDLG
76818,Imaging/Radiology,,RDLG,RDLG
76819,Imaging/Radiology,,RDLG,RDLG
76820,Imaging/Radiology,,RDLG,RDLG
76821,Imaging/Radiology,,RDLG,RDLG
76825,Imaging/Radiology,,RDLG,RDLG
76826,Imaging/Radiology,,RDLG,RDLG
76827,Imaging/Radiology,,RDLG,RDLG
76828,Imaging/Radiology,,RDLG,RDLG
76830,Imaging/Radiology,,RDLG,RDLG
76831,Imaging/Radiology,,RDLG,RDLG
76856,Imaging/Radiology,,RDLG,RDLG
76857,Imaging/Radiology,,RDLG,RDLG
76870,Imaging/Radiology,,RDLG,RDLG
76872,Imaging/Radiology,,RDLG,RDLG
76873,Imaging/Radiology,,RDLG,RDLG
76880,Imaging/Radiology,,RDLG,RDLG
76881,Imaging/Radiology,,RDLG,RDLG
76882,Imaging/Radiology,,RDLG,RDLG
76885,Imaging/Radiology,,RDLG,RDLG
76886,Imaging/Radiology,,RDLG,RDLG
76930,Imaging/Radiology,,RDLG,RDLG
76932,Imaging/Radiology,,RDLG,RDLG
76936,Imaging/Radiology,,RDLG,RDLG
76937,Imaging/Radiology,,RDLG,RDLG
76938,Imaging/Radiology,,RDLG,RDLG
76940,Imaging/Radiology,,RDLG,RDLG
76941,Imaging/Radiology,,RDLG,RDLG
76942,Imaging/Radiology,,RDLG,RDLG
76945,Imaging/Radiology,,RDLG,RDLG
76946,Imaging/Radiology,,RDLG,RDLG
76948,Imaging/Radiology,,RDLG,RDLG
76950,Imaging/Radiology,,RDLG,RDLG
76965,Imaging/Radiology,,RDLG,RDLG
76970,Imaging/Radiology,,RDLG,RDLG
76975,Imaging/Radiology,,RDLG,RDLG
76977,Imaging/Radiology,,RDLG,RDLG
76986,Imaging/Radiology,,RDLG,RDLG
76998,Imaging/Radiology,,RDLG,RDLG
76999,Imaging/Radiology,,RDLG,RDLG
77001,Imaging/Radiology,,RDLG,RDLG
77002,Imaging/Radiology,,RDLG,RDLG
77003,Imaging/Radiology,,RDLG,RDLG
77011,Imaging/Radiology,,RDLG,RDLG
77012,Imaging/Radiology,,RDLG,RDLG
77013,Imaging/Radiology,,RDLG,RDLG
77014,Imaging/Radiology,,RDLG,RDLG
77021,Imaging/Radiology,,RDLG,RDLG
77022,Imaging/Radiology,,RDLG,RDLG
77032,Imaging/Radiology,,RDLG,RDLG
77051,Imaging/Radiology,,RDLG,RDLG
77052,Imaging/Radiology,,RDLG,RDLG
77053,Imaging/Radiology,,RDLG,RDLG
77054,Imaging/Radiology,,RDLG,RDLG
77055,Imaging/Radiology,,RDLG,RDLG
77056,Imaging/Radiology,,RDLG,RDLG
77057,Imaging/Radiology,,RDLG,RDLG
77058,Imaging/Radiology,,RDLG,RDLG
77059,Imaging/Radiology,,RDLG,RDLG
77061,Imaging/Radiology,,RDLG,RDLG
77062,Imaging/Radiology,,RDLG,RDLG
77063,Imaging/Radiology,,RDLG,RDLG
77065,Imaging/Radiology,,RDLG,RDLG
77066,Imaging/Radiology,,RDLG,RDLG
77067,Imaging/Radiology,,RDLG,RDLG
77071,Imaging/Radiology,,RDLG,RDLG
77072,Imaging/Radiology,,RDLG,RDLG
77073,Imaging/Radiology,,RDLG,RDLG
77074,Imaging/Radiology,,RDLG,RDLG
77075,Imaging/Radiology,,RDLG,RDLG
77076,Imaging/Radiology,,RDLG,RDLG
77077,Imaging/Radiology,,RDLG,RDLG
77078,Imaging/Radiology,,RDLG,RDLG
77080,Imaging/Radiology,,RDLG,RDLG
77081,Imaging/Radiology,,RDLG,RDLG
77082,Imaging/Radiology,,RDLG,RDLG
77083,Imaging/Radiology,,RDLG,RDLG
77084,Imaging/Radiology,,RDLG,RDLG
77085,Imaging/Radiology,,RDLG,RDLG
77086,Imaging/Radiology,,RDLG,RDLG
77261,Imaging/Radiology,,RDLG,RDLG
77262,Imaging/Radiology,,RDLG,RDLG
77263,Imaging/Radiology,,RDLG,RDLG
77280,Imaging/Radiology,,RDLG,RDLG
77285,Imaging/Radiology,,RDLG,RDLG
77290,Imaging/Radiology,,RDLG,RDLG
77293,Imaging/Radiology,,RDLG,RDLG
77295,Imaging/Radiology,,RDLG,RDLG
77299,Imaging/Radiology,,RDLG,RDLG
77300,Imaging/Radiology,,RDLG,RDLG
77301,Imaging/Radiology,,RDLG,RDLG
77306,Imaging/Radiology,,RDLG,RDLG
77307,Imaging/Radiology,,RDLG,RDLG
77316,Imaging/Radiology,,RDLG,RDLG
77317,Imaging/Radiology,,RDLG,RDLG
77318,Imaging/Radiology,,RDLG,RDLG
77321,Imaging/Radiology,,RDLG,RDLG
77331,Imaging/Radiology,,RDLG,RDLG
77332,Imaging/Radiology,,RDLG,RDLG
77333,Imaging/Radiology,,RDLG,RDLG
77334,Imaging/Radiology,,RDLG,RDLG
77336,Imaging/Radiology,,RDLG,RDLG
77338,Imaging/Radiology,,RDLG,RDLG
77370,Imaging/Radiology,,RDLG,RDLG
77371,Imaging/Radiology,,RDLG,RDLG
77372,Imaging/Radiology,,RDLG,RDLG
77373,Imaging/Radiology,,RDLG,RDLG
77385,Imaging/Radiology,,RDLG,RDLG
77386,Imaging/Radiology,,RDLG,RDLG
77387,Imaging/Radiology,,RDLG,RDLG
77399,Imaging/Radiology,,RDLG,RDLG
77401,Imaging/Radiology,,RDLG,RDLG
77402,Imaging/Radiology,,RDLG,RDLG
77407,Imaging/Radiology,,RDLG,RDLG
77412,Imaging/Radiology,,RDLG,RDLG
77414,Imaging/Radiology,,RDLG,RDLG
77417,Imaging/Radiology,,RDLG,RDLG
77418,Imaging/Radiology,,RDLG,RDLG
77420,Imaging/Radiology,,RDLG,RDLG
77421,Imaging/Radiology,,RDLG,RDLG
77422,Imaging/Radiology,,RDLG,RDLG
77423,Imaging/Radiology,,RDLG,RDLG
77424,Imaging/Radiology,,RDLG,RDLG
77425,Imaging/Radiology,,RDLG,RDLG
77427,Imaging/Radiology,,RDLG,RDLG
77431,Imaging/Radiology,,RDLG,RDLG
77432,Imaging/Radiology,,RDLG,RDLG
77435,Imaging/Radiology,,RDLG,RDLG
77469,Imaging/Radiology,,RDLG,RDLG
77470,Imaging/Radiology,,RDLG,RDLG
77499,Imaging/Radiology,,RDLG,RDLG
77520,Imaging/Radiology,,RDLG,RDLG
77522,Imaging/Radiology,,RDLG,RDLG
77523,Imaging/Radiology,,RDLG,RDLG
77525,Imaging/Radiology,,RDLG,RDLG
77600,Imaging/Radiology,,RDLG,RDLG
77605,Imaging/Radiology,,RDLG,RDLG
77610,Imaging/Radiology,,RDLG,RDLG
77615,Imaging/Radiology,,RDLG,RDLG
77620,Imaging/Radiology,,RDLG,RDLG
77750,Imaging/Radiology,,RDLG,RDLG
77761,Imaging/Radiology,,RDLG,RDLG
77762,Imaging/Radiology,,RDLG,RDLG
77763,Imaging/Radiology,,RDLG,RDLG
77767,Imaging/Radiology,,RDLG,RDLG
77768,Imaging/Radiology,,RDLG,RDLG
77770,Imaging/Radiology,,RDLG,RDLG
77771,Imaging/Radiology,,RDLG,RDLG
77772,Imaging/Radiology,,RDLG,RDLG
77777,Imaging/Radiology,,RDLG,RDLG
77778,Imaging/Radiology,,RDLG,RDLG
77785,Imaging/Radiology,,RDLG,RDLG
77789,Imaging/Radiology,,RDLG,RDLG
77790,Imaging/Radiology,,RDLG,RDLG
77799,Imaging/Radiology,,RDLG,RDLG
78000,Imaging/Radiology,,RDLG,RDLG
78012,Imaging/Radiology,,RDLG,RDLG
78013,Imaging/Radiology,,RDLG,RDLG
78014,Imaging/Radiology,,RDLG,RDLG
78015,Imaging/Radiology,,RDLG,RDLG
78016,Imaging/Radiology,,RDLG,RDLG
78018,Imaging/Radiology,,RDLG,RDLG
78020,Imaging/Radiology,,RDLG,RDLG
78070,Imaging/Radiology,,RDLG,RDLG
78071,Imaging/Radiology,,RDLG,RDLG
78072,Imaging/Radiology,,RDLG,RDLG
78075,Imaging/Radiology,,RDLG,RDLG
78099,Imaging/Radiology,,RDLG,RDLG
78102,Imaging/Radiology,,RDLG,RDLG
78103,Imaging/Radiology,,RDLG,RDLG
78104,Imaging/Radiology,,RDLG,RDLG
78110,Imaging/Radiology,,RDLG,RDLG
78111,Imaging/Radiology,,RDLG,RDLG
78120,Imaging/Radiology,,RDLG,RDLG
78121,Imaging/Radiology,,RDLG,RDLG
78122,Imaging/Radiology,,RDLG,RDLG
78130,Imaging/Radiology,,RDLG,RDLG
78135,Imaging/Radiology,,RDLG,RDLG
78140,Imaging/Radiology,,RDLG,RDLG
78185,Imaging/Radiology,,RDLG,RDLG
78190,Imaging/Radiology,,RDLG,RDLG
78191,Imaging/Radiology,,RDLG,RDLG
78195,Imaging/Radiology,,RDLG,RDLG
78199,Imaging/Radiology,,RDLG,RDLG
78201,Imaging/Radiology,,RDLG,RDLG
78202,Imaging/Radiology,,RDLG,RDLG
78205,Imaging/Radiology,,RDLG,RDLG
78206,Imaging/Radiology,,RDLG,RDLG
78215,Imaging/Radiology,,RDLG,RDLG
78216,Imaging/Radiology,,RDLG,RDLG
78226,Imaging/Radiology,,RDLG,RDLG
78227,Imaging/Radiology,,RDLG,RDLG
78230,Imaging/Radiology,,RDLG,RDLG
78231,Imaging/Radiology,,RDLG,RDLG
78232,Imaging/Radiology,,RDLG,RDLG
78258,Imaging/Radiology,,RDLG,RDLG
78261,Imaging/Radiology,,RDLG,RDLG
78262,Imaging/Radiology,,RDLG,RDLG
78264,Imaging/Radiology,,RDLG,RDLG
78265,Imaging/Radiology,,RDLG,RDLG
78266,Imaging/Radiology,,RDLG,RDLG
78267,Imaging/Radiology,,RDLG,RDLG
78268,Imaging/Radiology,,RDLG,RDLG
78270,Imaging/Radiology,,RDLG,RDLG
78271,Imaging/Radiology,,RDLG,RDLG
78272,Imaging/Radiology,,RDLG,RDLG
78278,Imaging/Radiology,,RDLG,RDLG
78282,Imaging/Radiology,,RDLG,RDLG
78290,Imaging/Radiology,,RDLG,RDLG
78291,Imaging/Radiology,,RDLG,RDLG
78299,Imaging/Radiology,,RDLG,RDLG
78300,Imaging/Radiology,,RDLG,RDLG
78305,Imaging/Radiology,,RDLG,RDLG
78306,Imaging/Radiology,,RDLG,RDLG
78315,Imaging/Radiology,,RDLG,RDLG
78320,Imaging/Radiology,,RDLG,RDLG
78350,Imaging/Radiology,,RDLG,RDLG
78351,Imaging/Radiology,,RDLG,RDLG
78399,Imaging/Radiology,,RDLG,RDLG
78414,Imaging/Radiology,,RDLG,RDLG
78428,Imaging/Radiology,,RDLG,RDLG
78445,Imaging/Radiology,,RDLG,RDLG
78451,Imaging/Radiology,,RDLG,RDLG
78452,Imaging/Radiology,,RDLG,RDLG
78453,Imaging/Radiology,,RDLG,RDLG
78454,Imaging/Radiology,,RDLG,RDLG
78456,Imaging/Radiology,,RDLG,RDLG
78457,Imaging/Radiology,,RDLG,RDLG
78458,Imaging/Radiology,,RDLG,RDLG
78459,Imaging/Radiology,,RDLG,RDLG
78466,Imaging/Radiology,,RDLG,RDLG
78468,Imaging/Radiology,,RDLG,RDLG
78469,Imaging/Radiology,,RDLG,RDLG
78472,Imaging/Radiology,,RDLG,RDLG
78473,Imaging/Radiology,,RDLG,RDLG
78481,Imaging/Radiology,,RDLG,RDLG
78483,Imaging/Radiology,,RDLG,RDLG
78491,Imaging/Radiology,,RDLG,RDLG
78492,Imaging/Radiology,,RDLG,RDLG
78494,Imaging/Radiology,,RDLG,RDLG
78496,Imaging/Radiology,,RDLG,RDLG
78499,Imaging/Radiology,,RDLG,RDLG
78579,Imaging/Radiology,,RDLG,RDLG
78580,Imaging/Radiology,,RDLG,RDLG
78582,Imaging/Radiology,,RDLG,RDLG
78597,Imaging/Radiology,,RDLG,RDLG
78598,Imaging/Radiology,,RDLG,RDLG
78599,Imaging/Radiology,,RDLG,RDLG
78600,Imaging/Radiology,,RDLG,RDLG
78601,Imaging/Radiology,,RDLG,RDLG
78605,Imaging/Radiology,,RDLG,RDLG
78606,Imaging/Radiology,,RDLG,RDLG
78607,Imaging/Radiology,,RDLG,RDLG
78608,Imaging/Radiology,,RDLG,RDLG
78609,Imaging/Radiology,,RDLG,RDLG
78610,Imaging/Radiology,,RDLG,RDLG
78630,Imaging/Radiology,,RDLG,RDLG
78635,Imaging/Radiology,,RDLG,RDLG
78645,Imaging/Radiology,,RDLG,RDLG
78647,Imaging/Radiology,,RDLG,RDLG
78650,Imaging/Radiology,,RDLG,RDLG
78660,Imaging/Radiology,,RDLG,RDLG
78699,Imaging/Radiology,,RDLG,RDLG
78700,Imaging/Radiology,,RDLG,RDLG
78701,Imaging/Radiology,,RDLG,RDLG
78704,Imaging/Radiology,,RDLG,RDLG
78707,Imaging/Radiology,,RDLG,RDLG
78708,Imaging/Radiology,,RDLG,RDLG
78709,Imaging/Radiology,,RDLG,RDLG
78710,Imaging/Radiology,,RDLG,RDLG
78725,Imaging/Radiology,,RDLG,RDLG
78730,Imaging/Radiology,,RDLG,RDLG
78740,Imaging/Radiology,,RDLG,RDLG
78761,Imaging/Radiology,,RDLG,RDLG
78799,Imaging/Radiology,,RDLG,RDLG
78800,Imaging/Radiology,,RDLG,RDLG
78801,Imaging/Radiology,,RDLG,RDLG
78802,Imaging/Radiology,,RDLG,RDLG
78803,Imaging/Radiology,,RDLG,RDLG
78804,Imaging/Radiology,,RDLG,RDLG
78805,Imaging/Radiology,,RDLG,RDLG
78806,Imaging/Radiology,,RDLG,RDLG
78807,Imaging/Radiology,,RDLG,RDLG
78808,Imaging/Radiology,,RDLG,RDLG
78811,Imaging/Radiology,,RDLG,RDLG
78812,Imaging/Radiology,,RDLG,RDLG
78813,Imaging/Radiology,,RDLG,RDLG
78814,Imaging/Radiology,,RDLG,RDLG
78815,Imaging/Radiology,,RDLG,RDLG
78816,Imaging/Radiology,,RDLG,RDLG
78999,Imaging/Radiology,,RDLG,RDLG
79000,Imaging/Radiology,,RDLG,RDLG
79005,Imaging/Radiology,,RDLG,RDLG
79101,Imaging/Radiology,,RDLG,RDLG
79200,Imaging/Radiology,,RDLG,RDLG
79300,Imaging/Radiology,,RDLG,RDLG
79403,Imaging/Radiology,,RDLG,RDLG
79440,Imaging/Radiology,,RDLG,RDLG
79445,Imaging/Radiology,,RDLG,RDLG
79999,Imaging/Radiology,,RDLG,RDLG
91110,Imaging/Radiology,,RDLG,RDLG
91200,Imaging/Radiology,,RDLG,RDLG
92136,Imaging/Radiology,,RDLG,RDLG
92611,Imaging/Radiology,,RDLG,RDLG
92978,Imaging/Radiology,,RDLG,RDLG
92979,Imaging/Radiology,,RDLG,RDLG
93299,Imaging/Radiology,,RDLG,RDLG
93303,Imaging/Radiology,,RDLG,RDLG
93304,Imaging/Radiology,,RDLG,RDLG
93306,Imaging/Radiology,,RDLG,RDLG
93307,Imaging/Radiology,,RDLG,RDLG
93308,Imaging/Radiology,,RDLG,RDLG
93312,Imaging/Radiology,,RDLG,RDLG
93313,Imaging/Radiology,,RDLG,RDLG
93314,Imaging/Radiology,,RDLG,RDLG
93315,Imaging/Radiology,,RDLG,RDLG
93316,Imaging/Radiology,,RDLG,RDLG
93317,Imaging/Radiology,,RDLG,RDLG
93318,Imaging/Radiology,,RDLG,RDLG
93320,Imaging/Radiology,,RDLG,RDLG
93321,Imaging/Radiology,,RDLG,RDLG
93325,Imaging/Radiology,,RDLG,RDLG
93351,Imaging/Radiology,,RDLG,RDLG
93352,Imaging/Radiology,,RDLG,RDLG
93355,Imaging/Radiology,,RDLG,RDLG
93880,Imaging/Radiology,,RDLG,RDLG
93882,Imaging/Radiology,,RDLG,RDLG
93892,Imaging/Radiology,,RDLG,RDLG
93893,Imaging/Radiology,,RDLG,RDLG
93925,Imaging/Radiology,,RDLG,RDLG
93926,Imaging/Radiology,,RDLG,RDLG
93930,Imaging/Radiology,,RDLG,RDLG
93931,Imaging/Radiology,,RDLG,RDLG
93970,Imaging/Radiology,,RDLG,RDLG
93971,Imaging/Radiology,,RDLG,RDLG
93975,Imaging/Radiology,,RDLG,RDLG
93976,Imaging/Radiology,,RDLG,RDLG
93978,Imaging/Radiology,,RDLG,RDLG
93979,Imaging/Radiology,,RDLG,RDLG
93980,Imaging/Radiology,,RDLG,RDLG
93981,Imaging/Radiology,,RDLG,RDLG
93982,Imaging/Radiology,,RDLG,RDLG
96521,Imaging/Radiology,,RDLG,RDLG
96522,Imaging/Radiology,,RDLG,RDLG
96523,Imaging/Radiology,,RDLG,RDLG
96530,Imaging/Radiology,,RDLG,RDLG
96549,Imaging/Radiology,,RDLG,RDLG
96567,Imaging/Radiology,,RDLG,RDLG
96570,Imaging/Radiology,,RDLG,RDLG
96571,Imaging/Radiology,,RDLG,RDLG
A9515,Imaging/Radiology,,RDLG,RDLG
A9520,Imaging/Radiology,,RDLG,RDLG
A9575,Imaging/Radiology,,RDLG,RDLG
A9587,Imaging/Radiology,,RDLG,RDLG
A9588,Imaging/Radiology,,RDLG,RDLG
A9597,Imaging/Radiology,,RDLG,RDLG
A9598,Imaging/Radiology,,RDLG,RDLG
A9599,Imaging/Radiology,,RDLG,RDLG
A9606,Imaging/Radiology,,RDLG,RDLG
C1716,Imaging/Radiology,,RDLG,RDLG
C1717,Imaging/Radiology,,RDLG,RDLG
C2616,Imaging/Radiology,,RDLG,RDLG
C2634,Imaging/Radiology,,RDLG,RDLG
C2635,Imaging/Radiology,,RDLG,RDLG
C2636,Imaging/Radiology,,RDLG,RDLG
C2638,Imaging/Radiology,,RDLG,RDLG
C2639,Imaging/Radiology,,RDLG,RDLG
C2640,Imaging/Radiology,,RDLG,RDLG
C2641,Imaging/Radiology,,RDLG,RDLG
C2642,Imaging/Radiology,,RDLG,RDLG
C2643,Imaging/Radiology,,RDLG,RDLG
C8900,Imaging/Radiology,,RDLG,RDLG
C8902,Imaging/Radiology,,RDLG,RDLG
C8906,Imaging/Radiology,,RDLG,RDLG
C8908,Imaging/Radiology,,RDLG,RDLG
C8911,Imaging/Radiology,,RDLG,RDLG
C8912,Imaging/Radiology,,RDLG,RDLG
C8920,Imaging/Radiology,,RDLG,RDLG
C8921,Imaging/Radiology,,RDLG,RDLG
C8923,Imaging/Radiology,,RDLG,RDLG
C8924,Imaging/Radiology,,RDLG,RDLG
C8925,Imaging/Radiology,,RDLG,RDLG
C8927,Imaging/Radiology,,RDLG,RDLG
C8929,Imaging/Radiology,,RDLG,RDLG
C8933,Imaging/Radiology,,RDLG,RDLG
C8936,Imaging/Radiology,,RDLG,RDLG
C9733,Imaging/Radiology,,RDLG,RDLG
C9744,Imaging/Radiology,,RDLG,RDLG
G0032,Imaging/Radiology,,RDLG,RDLG
G0044,Imaging/Radiology,,RDLG,RDLG
G0050,Imaging/Radiology,,RDLG,RDLG
G0106,Imaging/Radiology,,RDLG,RDLG
G0120,Imaging/Radiology,,RDLG,RDLG
G0121,Imaging/Radiology,,RDLG,RDLG
G0122,Imaging/Radiology,,RDLG,RDLG
G0130,Imaging/Radiology,,RDLG,RDLG
G0202,Imaging/Radiology,,RDLG,RDLG
G0203,Imaging/Radiology,,RDLG,RDLG
G0204,Imaging/Radiology,,RDLG,RDLG
G0206,Imaging/Radiology,,RDLG,RDLG
G0219,Imaging/Radiology,,RDLG,RDLG
G0233,Imaging/Radiology,,RDLG,RDLG
G0278,Imaging/Radiology,,RDLG,RDLG
G0279,Imaging/Radiology,,RDLG,RDLG
G0288,Imaging/Radiology,,RDLG,RDLG
G0295,Imaging/Radiology,,RDLG,RDLG
G0297,Imaging/Radiology,,RDLG,RDLG
G0329,Imaging/Radiology,,RDLG,RDLG
G0389,Imaging/Radiology,,RDLG,RDLG
G6001,Imaging/Radiology,,RDLG,RDLG
G6002,Imaging/Radiology,,RDLG,RDLG
G6003,Imaging/Radiology,,RDLG,RDLG
G6004,Imaging/Radiology,,RDLG,RDLG
G6005,Imaging/Radiology,,RDLG,RDLG
G6006,Imaging/Radiology,,RDLG,RDLG
G6007,Imaging/Radiology,,RDLG,RDLG
G6008,Imaging/Radiology,,RDLG,RDLG
G6009,Imaging/Radiology,,RDLG,RDLG
G6010,Imaging/Radiology,,RDLG,RDLG
G6011,Imaging/Radiology,,RDLG,RDLG
G6012,Imaging/Radiology,,RDLG,RDLG
G6013,Imaging/Radiology,,RDLG,RDLG
G6014,Imaging/Radiology,,RDLG,RDLG
G6015,Imaging/Radiology,,RDLG,RDLG
G6016,Imaging/Radiology,,RDLG,RDLG
G6017,Imaging/Radiology,,RDLG,RDLG
Q0092,Imaging/Radiology,,RDLG,RDLG
Q9951,Imaging/Radiology,,RDLG,RDLG
Q9953,Imaging/Radiology,,RDLG,RDLG
Q9954,Imaging/Radiology,,RDLG,RDLG
Q9955,Imaging/Radiology,,RDLG,RDLG
Q9956,Imaging/Radiology,,RDLG,RDLG
Q9957,Imaging/Radiology,,RDLG,RDLG
Q9958,Imaging/Radiology,,RDLG,RDLG
Q9959,Imaging/Radiology,,RDLG,RDLG
Q9960,Imaging/Radiology,,RDLG,RDLG
Q9961,Imaging/Radiology,,RDLG,RDLG
Q9962,Imaging/Radiology,,RDLG,RDLG
Q9963,Imaging/Radiology,,RDLG,RDLG
Q9964,Imaging/Radiology,,RDLG,RDLG
Q9965,Imaging/Radiology,,RDLG,RDLG
Q9966,Imaging/Radiology,,RDLG,RDLG
Q9967,Imaging/Radiology,,RDLG,RDLG
Q9968,Imaging/Radiology,,RDLG,RDLG
Q9982,Imaging/Radiology,,RDLG,RDLG
Q9983,Imaging/Radiology,,RDLG,RDLG
R0070,Imaging/Radiology,,RDLG,RDLG
R0075,Imaging/Radiology,,RDLG,RDLG
